Date,PPI Input Index,Fuel Input Index,Black Metal Input Index,Base Metal Input Index,Chemical Input Index,Wood and Pulp Input Index,Construction and Non-metal Material Input Index,Other Raw Material Input Index,Subsidiary Agricultural Products Input Index,Fabric Raw Material Input Index
2012-09-01,102.259177754672,111.861689332517,97.5212053880067,103.183135990864,112.05568204511,94.8138531300208,84.4869471093237,101.374716711741,93.4686173468846,100.082782017079
2012-08-01,101.968160500456,110.721932610958,99.4404974672544,101.362490039236,111.561688625215,94.7965258873237,84.5343121322979,101.30981517738,92.5091321628801,100.237856882823
2012-07-01,102.370933283286,111.62769398843,101.054972041183,101.68913028341,111.741352640749,95.1045719864827,84.9957294546108,101.420498070047,91.8538583571278,100.57396315027
2012-06-01,103.180680574633,114.424911827674,101.7941519784,101.55974849528,113.091089842044,95.3569728654849,85.4288395134124,101.612162375529,91.6737011226631,100.941909263219
2012-05-01,104.114109004815,116.830408899562,102.82329463414,102.303703372074,114.861481439582,95.5785810873007,85.8125368966094,101.771954772133,91.6889215943794,101.50882676179
2012-04-01,104.563576153502,117.911998245671,103.338093316981,102.88281261329,115.832061529479,95.5062372154626,86.2914866696934,101.83853257468,91.5189488891707,101.90867697251
2012-03-01,104.682100034447,117.777636965461,103.545595503167,103.84400222169,116.428915076265,95.3354476909268,86.697733261811,101.865560823005,91.4967460991645,102.1528905743
2012-02-01,104.781689814088,117.380885957154,103.979372660751,104.008210106177,116.717506283837,95.2648858385896,86.7667482267084,102.088042812161,91.5871663906203,102.009549432695
2012-01-01,104.794471709977,117.058035326328,104.727031659259,103.184925639029,116.732367833601,95.1702847084733,86.830851875079,102.194943830945,91.8038115985688,101.842371438562
2011-12-01,105.131741310509,116.70292849738,106.188044713509,104.570514039669,117.267176762193,95.3201086914932,87.1604874875572,102.26669111037,91.9167963590821,102.155124396112
2011-11-01,105.559573844137,115.530942055526,107.679206408886,106.419489557526,118.541757687489,95.6805283330082,87.2142709537973,102.663400865066,92.4930868740419,102.281247675448
2011-10-01,106.188219443645,115.001219931644,109.979642490237,107.127146513996,120.006390034292,95.9332026235764,87.0026699022277,103.085603085612,93.8923888789756,102.646251088387
2011-09-01,106.783913860446,114.629684490025,110.843063334123,112.58467278354,120.227543233251,95.7566440017044,86.9160025770042,103.419689469176,94.6269911921472,102.542563628676
2011-08-01,106.502414193275,114.210988900416,110.433136824781,112.768404504282,119.592626726335,95.659212945934,86.7210990646579,103.346867760989,94.2743891086706,101.694923107916
2011-07-01,106.131942771061,113.827537554779,109.739253829008,112.318817369528,119.054350682753,95.1915341109284,86.5500550134627,103.053683178651,94.0982202928372,102.41464174896
2011-06-01,105.926127952557,114.412223529304,109.42169121161,110.395279374177,119.108388336135,94.9419391384877,86.2484955807045,102.950625785174,93.0238554490155,102.809880759076
2011-05-01,105.760859950902,114.701391734909,109.172336407786,109.565432984187,119.313122653581,94.8806369305199,85.901952248096,102.927261715708,91.5318981153376,102.621257225711
2011-04-01,105.320758659106,113.576278939626,108.585951204035,109.443303516977,119.126133994728,94.7197528137463,85.0757026364391,102.793920240971,91.1608772397993,102.779082920568
2011-03-01,104.427750691169,111.48839340982,108.065447675064,108.265271050023,118.373735645642,94.3202755626298,84.5331268928742,102.329521085489,90.6939805258237,102.10876054066
2011-02-01,103.569029953098,110.234677772099,107.530012137747,107.428593077251,117.431647876283,93.7611903017197,84.5074420857592,101.70026169619,89.7492704550229,100.650103872259
2011-01-01,102.540308417934,109.422914646198,105.708439182835,105.524843581089,116.15392294752,93.4841287971789,84.6102341526743,101.188701474436,88.303446036491,99.2121172582213
2010-12-01,101.450488542704,107.573828235131,104.485445708257,103.499219050539,115.554629663612,93.053455030302,83.790335053891,100.422579115277,87.526205634292,98.5163526786268
2010-11-01,100.437272924964,105.700770407618,103.837228938174,102.721515016917,113.87296607828,92.5343600899499,82.2000668744555,99.9643630623817,86.200453750272,97.503572617205
2010-10-01,98.3224254107824,103.325444682519,102.592950084176,100.118828517753,109.195987292349,91.8900408271805,80.4835059225048,99.2161723634379,82.7975210572977,93.6553385842947
2010-09-01,97.0762853276782,102.074518691028,101.877815564451,98.15577400483,106.679275273515,91.6331521547411,79.5934089533005,98.777162816787,81.224885143474,91.6376797396568
2010-08-01,96.2951303736664,101.340717746598,100.485110850574,96.5482915276387,105.460870129043,91.7154486538198,78.909098329989,98.3319388782008,80.0971870082163,90.6371863706916
2010-07-01,95.6143628568117,101.090175448294,99.581900026323,94.4649431198722,105.078862032439,91.3546392619274,78.681868194057,98.0529811404862,78.7432805797801,90.0744430509763
2010-06-01,95.8607492783321,102.153771008307,100.479055290735,94.1939243806971,105.874122965453,91.2903260946997,78.7657493887712,98.048215033499,77.6492950325672,89.0900179888007
2010-05-01,95.9717422421978,102.687011400993,99.7918979961481,95.6903344840061,106.911400227223,90.7948678760956,78.5928199891089,97.9326943060971,77.3073463811973,88.6193931137401
2010-04-01,95.3992379158569,101.770859264898,97.9133915275338,96.6813635308984,106.648284686417,90.2092883940441,78.3385843797782,97.7128519400865,76.54145863963,87.6954632428055
2010-03-01,94.504751756714,101.445307925223,94.6282378941016,95.0529157594583,105.879906659787,89.0654160175919,77.9825893845703,97.3639591679248,76.0855541324024,86.8271773304932
2010-02-01,93.8125271314293,101.225599423415,92.8583869928731,93.578913830358,104.943385054766,88.0386763396429,77.8153242041982,97.0422344429294,76.187835700359,86.0993189668597
2010-01-01,93.4733896243701,100.665054872307,92.3217809457074,93.8833127945632,103.987397446303,87.531955802602,77.6240680299764,96.9240435578889,76.255134746538,85.749453118601
2009-12-01,92.6488479842046,98.6011257883877,93.9617317520297,89.3004478434331,105.52934215855,88.9612380786826,79.1221294182162,97.6873337697247,76.0436191436073,87.5700912698905
2009-11-01,91.5563107793655,96.2666397154991,93.8005681464986,88.1729742634481,103.70944087275,88.3804776408309,77.7673291149059,97.2415983097098,74.3748522435479,87.0567612653616
2009-10-01,90.9550651348588,94.8810327663168,94.1219725542899,86.458401137956,101.861928444355,88.1016690576994,76.8705882736436,96.7962657204272,73.5324343315255,86.557614218387
2009-09-01,90.6407892882149,94.2516331403767,94.8583012704385,85.5015453003746,100.640825729731,88.0241615319319,76.3119932438164,96.5563663898211,73.3738799850714,86.0447697085979
2009-08-01,89.5768654638757,91.9607239079837,94.3522167611023,82.8029944490898,99.5853353437611,88.1032167663975,75.6558948513797,96.1211523736078,72.7494886541474,85.4261888507932
2009-07-01,88.1238367343887,90.2590852216911,91.8652214264972,79.0501616065876,98.4806579498022,88.9529106737365,75.4380327843308,95.8484664129875,71.3254353077718,84.7360706029881
2009-06-01,86.5169217313467,85.4843272036042,91.1788160532985,77.781935904787,98.7631744080718,88.2885165325916,75.809190942032,95.6567951546332,70.5261535264007,84.1265514530696
2009-05-01,85.5363121588216,83.2147580234951,89.9836771831813,75.9447099079413,99.1756959436206,87.3027575731688,76.0085299701247,95.4509691092564,70.6648504398513,83.8404854434627
2009-04-01,85.1778909963008,82.0732736007242,90.4094104594033,74.8887401478686,99.3000788514125,87.8376712697606,75.835996495429,95.3296116488649,70.4801644932136,83.1236618415218
2009-03-01,84.7576248939139,80.7685572653049,93.3217336233744,71.5759907827246,99.0457499156099,87.8357159936804,75.7848293338876,95.0819913749266,70.4495871596319,83.0882079717638
2009-02-01,85.0521551508879,80.7221685992145,95.0444083857452,71.9284502923582,99.5667789893416,88.0386763396429,76.514576405308,95.3263599635849,70.8724053026595,83.0273085504915
2009-01-01,86.5494348373797,84.3797609994191,94.9812561169829,73.6339708192653,99.7959668390624,87.7073705436894,76.9316828840202,95.8694792857457,71.5338975108236,83.3328018645296
2008-12-01,89.9503378487423,89.2317880437898,100.709251609892,76.2599896186448,106.273254943152,91.7126165759614,79.2013307489652,97.2981412049051,73.9723921630421,86.6173009593378
2008-11-01,94.9754261196738,101.333304963683,104.688134092074,85.0269761460445,109.167832497632,92.7392210292035,78.7916201772096,97.9270879251861,74.300551691856,87.7588319207274
2008-10-01,99.2959226363087,108.435466018648,111.91673312044,96.1717476506741,112.679124385348,93.7251798486164,78.199988070848,98.4702601428557,75.6506526044501,88.1442099983574
2008-09-01,100.824014781107,109.978568425177,116.39055370606,103.013910000451,112.8260378136,94.0429076195854,77.7107874173283,99.0321706562268,76.6707209875354,88.0703886474902
2008-08-01,101.10255695697,110.796052901185,116.772545496414,104.681408911618,112.272080432651,95.3498016952354,76.8080150775428,99.0939715191833,76.6591029021574,86.9920456729055
2008-07-01,99.8004946029317,107.579362600347,115.845172038458,105.40021547545,111.529623952211,95.9578324420027,75.6650278679346,99.3248356611269,75.7170226197153,85.6785344822933
2008-06-01,97.4289659136787,101.404895852437,113.689296824562,105.969939924778,111.094684373534,93.6251500875839,75.4320307880915,98.7170228633986,74.3162840109596,85.3210460984479
2008-05-01,95.4646341058277,97.3272023666609,109.203491727162,106.514319646481,109.950882420865,90.9403724720508,74.5181666373772,98.4030609373777,73.8399691116524,85.2904226281411
2008-04-01,94.2233307481204,95.1022869069805,105.127221464422,105.477098799815,109.602736039087,90.2750989411723,73.986338044321,98.075732149038,73.493393632131,84.4752660991075
2008-03-01,93.0380075674137,92.5183932019529,105.092042368665,104.950133112499,109.322019774404,89.2639390179679,73.5775042076579,96.9235386084879,73.461509029856,84.1825815316756
2008-02-01,91.5523736823336,90.5972711551229,101.434800838575,102.316430003354,108.57882114432,88.2151065527484,73.1496906360497,96.5819249884345,72.4666720886089,83.9507669873524
2008-01-01,91.3932786033577,91.1228520512085,99.6655363242213,102.840741367689,107.077217638479,88.414688048074,72.0334109400938,96.0616024907272,72.5495917959671,83.5835525220959
2007-12-01,91.1350940716741,89.7704105068308,98.8314539841923,101.409560663091,109.899953405535,88.440324566983,73.2667259472389,96.3347932721833,73.7511387468017,86.0151945971577
2007-11-01,90.7119638201278,89.5170538548436,96.0441597174991,104.199725669172,108.732900894056,88.3230676468605,70.9834416010897,96.5750374015642,72.5591325115781,85.9538020771081
2007-10-01,89.4557861588367,87.0268587629599,95.0864342569584,104.762252342782,106.602766684341,88.004863707621,69.4493677360995,95.7881908004433,71.5710999096027,84.6726320829562
2007-09-01,88.4421182290412,85.2547042055636,94.4728520341396,104.582649746651,104.275450844362,88.6361052022483,68.8925420366386,95.6832566726829,71.5879747782777,84.6830660072021
2007-08-01,87.6865194769905,84.6417516433804,92.2373977064882,103.953732782143,102.813260469461,89.3625133038757,68.4563414238349,95.0997807285828,71.0464345710449,84.2946179001022
2007-07-01,86.4822310250708,82.6897483476918,91.288551645751,102.829478512634,102.32075591946,90.2707736989677,67.9219280681639,95.1387314761752,69.4014872774659,82.9414661009616
2007-06-01,85.8404986023601,81.1888677761705,91.0242568651417,103.18397266288,103.056293481942,88.6601800071817,68.6994815920688,94.9202142917294,67.8687525214243,82.8359670858717
2007-05-01,85.3124522840283,80.4357044352569,89.4377491622948,103.011914551722,103.531904351097,86.5274714291635,68.3652904930066,94.8920549058608,67.1883249423589,82.326662768476
2007-04-01,84.2784711521649,78.4672334216011,87.0258455831308,99.4129112156598,103.692276290527,85.8944804387938,68.316101610638,94.2129991825533,66.9338739819044,81.6975494188661
2007-03-01,83.8180248355078,77.7465489092041,89.0610528548008,96.2845257912835,104.215462130032,85.5838341495378,68.7640226239793,92.9276496725675,66.4208942403761,81.178960011259
2007-02-01,83.4570407313889,76.9730426126788,88.2041746422391,95.8019007522041,104.20232355501,84.8222178391812,68.9441005052306,93.1358968065906,66.5442351594205,81.347642429605
2007-01-01,83.9240391215406,78.7578669414075,86.8166692719698,98.3181083821119,103.15724242628,85.4248193701198,67.8919990010309,92.9029037627923,66.6203781413839,80.9134099923484
2006-12-01,84.3062849876726,77.9257035649573,88.1636520822411,98.7434865268656,105.77473860013,85.9478372856978,70.0446710776663,93.5289255069741,68.0361058549831,83.9172630216173
2006-11-01,85.3358079210986,81.4531882209678,87.5516496968998,100.773429080437,104.954537542525,86.08486125425,68.1877440932658,94.0360636821463,66.6291391290892,84.1035245372878
2006-10-01,85.603623118504,83.5190583137811,87.637266596275,99.8686866947398,103.699189381655,85.8584036171912,66.9714250107035,93.088620797321,66.4541317637908,83.093848952852
2006-09-01,85.368839989422,83.6650679151753,88.1276604796078,99.602523568239,101.435263467278,86.3899660840627,66.8210882993585,93.1677280162443,66.9672355269202,83.7616874453038
2006-08-01,84.4764156811084,82.336334283444,87.1809052046202,98.0695592284368,99.7218821236285,86.8440362525517,66.5270567772934,92.41961198113,66.1512426173602,83.4600177228735
2006-07-01,83.4770569740066,80.9889797724699,86.9414777578581,95.6553288489619,98.8606337386087,87.983210232912,66.2652956762575,92.8182746109026,65.1657157534891,81.4749175844417
2006-06-01,83.0178903311026,79.7533082280653,86.8552069323871,94.9254578315363,99.4751867586313,86.4977365923724,67.4185295309802,92.695521769267,64.2696520089245,81.6922752326151
2006-05-01,82.3479269150852,78.4738579856165,85.7504785832165,92.7199950960594,99.7417190280318,84.1706920517155,66.3740684398122,92.8493687924274,63.9279970907316,81.6732765560278
2006-04-01,81.2714283048842,76.853313831147,84.4091615743267,83.3301854280468,99.8962199330703,83.9633239870907,66.6498552298907,92.0948183602672,64.2976695311281,80.6491109761758
2006-03-01,80.8274106417626,76.4469507465134,86.8041450826519,79.9041707811481,100.207175125031,83.2527569548033,67.0214645457888,90.3086974466156,63.9893008096109,80.1371767139773
2006-02-01,80.2471545494124,75.0956513294427,86.644572340117,78.3976274567955,99.7151421579043,82.0330926877961,66.9360199079909,90.6873386626978,63.9233767141407,80.5422202273317
2006-01-01,80.1566753787398,75.2943278598542,86.47078612746,77.1727695307001,98.8096191822605,83.6677956612339,66.1071071090856,89.9350472050264,63.8126227407892,80.112287121137
2005-12-01,80.2916999882596,74.7130427276676,87.8999522255644,73.6891690498997,101.413939213931,83.6882544164536,68.3362644660159,90.5410701906816,65.1686837691409,82.5957313204895
2005-11-01,81.4272976346361,78.3203732893921,87.9032627478914,73.9350176672318,100.627552773274,83.2542178474371,66.8507295032018,91.20859716988,64.5006187116062,82.6976642451207
2005-10-01,81.0640370440379,78.0551946857767,88.344018746245,72.684633693406,100.289351432935,83.601171973896,65.4657135979506,90.5531330713239,63.6533829155084,81.1463368680195
2005-09-01,79.8585968095622,75.4419007350544,89.0178388682907,71.7597432047831,97.533907180075,83.7112074457972,65.5751602545226,90.1914114387651,63.9610654507356,81.5595788172384
2005-08-01,79.1718984827633,73.2529664443452,88.5984808990043,71.3752250570865,96.8173612850762,84.8086291528825,65.2866111651554,89.9898850838656,63.4240101796359,81.1078889435117
2005-07-01,78.2352923842611,71.6082933443589,88.2654596526478,69.7196274409343,96.7325183352336,86.0050930918006,65.0936106839465,90.7314512325539,62.78007298024,79.3329285145489
2005-06-01,77.8779459015972,69.8977285083833,88.990990709413,69.3392679558337,97.9086483844796,83.9783850411383,66.4877017070811,91.1460391044907,62.036343637958,79.5445717941724
2005-05-01,78.0549070285168,70.1912862125371,88.9527786132951,68.5291907583588,99.3443416613863,82.3587984850445,65.5222788152144,91.6578171692274,61.6470560180633,79.2175330320347
2005-04-01,77.4751461438362,68.3748343693479,87.5613709277248,67.7481182341844,100.196810364163,82.2363604183063,65.5357475220164,91.0027849409755,61.8841862667258,77.7715631399959
2005-03-01,76.1086729206804,65.507241428032,89.4888093635587,66.6979722714091,100.007160803424,81.2222019071252,65.7718003393413,88.9740861543011,60.9421912472485,77.2778946132857
2005-02-01,75.1377851586258,63.7484306701551,87.5197700405222,65.7698216919425,98.9237521407781,80.5826057836897,65.6879488792845,89.435245229485,60.7636660780805,77.0738949543844
2005-01-01,75.2644839236993,63.862873502845,87.8768151701829,67.3409856288832,98.0254158554172,81.627117718277,64.6208280636223,89.0446011930954,60.7161015611696,77.4031759624512
2004-12-01,76.4682857031044,66.827408522064,87.6370411022576,65.6766212565951,100.112477012765,81.4880763548721,67.4592936485843,89.4674606627289,62.843475187214,79.1146851728827
2004-11-01,77.2555006021215,69.9289047226715,85.9269430575674,66.0724018473921,98.3651542260743,80.8293377159583,65.539930885492,90.2162187634817,62.7437925210177,79.4405996590977
2004-10-01,76.1164667080168,67.933154643844,84.9461718713894,64.8969943691125,96.7110428475747,80.6182950567946,64.0564712308714,89.3028925752701,62.7126925275945,78.6301713837398
2004-09-01,74.5645161620562,65.1484462306169,84.8597129345002,63.2244433522318,92.8894354095952,80.9586145510611,63.9134115541156,88.9461651269873,63.2026338446004,79.3381116899206
2004-08-01,73.2394990589855,62.9321017563103,82.5708116486527,62.5001970727553,90.8230406051371,81.861611151431,63.5702153506869,88.2253775332016,62.7960496828078,79.052523336756
2004-07-01,72.1062602619918,61.9448904362966,81.2009748414423,60.8905043152265,89.2366405306583,82.4593414111223,63.1363828166309,88.6049328442909,62.5299531675697,78.0835910576269
2004-06-01,71.4476567904561,60.1529505235657,81.7180814595161,59.2137215677487,89.4142907620818,80.8261646209223,64.1154307686414,89.1839912959792,62.098442080038,78.2919013722169
2004-05-01,70.9590063895607,59.0338824327478,81.6080537736652,59.3840474509175,89.1780445793414,79.7277816892977,63.2454428718286,89.1613007482757,61.6470560180633,78.1237998343537
2004-04-01,70.4960383474397,58.1418659603298,80.3315329612154,60.3277989618739,88.9847338935728,79.6863957541728,63.5036313197833,88.6103066611251,61.0900160579722,76.6222296945772
2004-03-01,69.3789178857615,56.7162263446165,81.3534630577806,59.181874242599,88.6588304994894,78.627494585794,63.3029839647173,86.2988226520864,59.9234918852001,76.0609198949662
2004-02-01,68.4314983229743,56.3646601858135,78.8466396761461,57.1911492973413,87.8541315637461,77.5578496474396,63.0402580415398,85.6659437064033,58.9938505612432,75.636795833547
2004-01-01,67.9895970403788,56.7165839279263,76.8826029485415,57.3602944027966,86.3660051589579,78.790654168221,61.9566903773943,84.7236928573696,58.2688114790495,75.8111419808533
2003-12-01,68.2752550920575,58.1107900191861,74.839488558717,54.8218875263732,87.9722996597232,78.6564443579847,64.6161816557321,84.8837387691925,59.7371437140817,77.7922174757942
2003-11-01,67.9467903272836,59.1115001882261,72.2682447918986,54.6052907829687,86.0587526037395,78.0959784695249,62.5381019899733,84.8694438038398,58.1499467293955,77.8829408422526
2003-10-01,66.6518972924841,58.2117863272014,70.5532988965028,52.5481735782287,85.058085178166,77.7418467278636,60.7170343420582,83.6953070058764,55.9934754710665,75.5333058441305
2003-09-01,65.5800493949483,57.1477598514183,70.7164274454168,51.8658271962525,82.2758506728035,77.8448216837126,60.5240639717004,83.0496406414447,55.054559098084,75.4882128353193
2003-08-01,64.8711240557888,56.239590488213,68.5804083460571,51.4404914179056,81.9702532537338,79.1698367035116,60.1990675669384,82.8407300781236,54.0413508457898,75.0736214024274
2003-07-01,64.3805895196355,55.8062076002672,67.8370717138198,50.5315388508104,81.9436552163988,80.6842870950316,59.6752200535264,83.9061864055785,53.812352123554,73.9427945621467
2003-06-01,63.9066697589053,54.9844154694385,67.14714992565,49.1400178985466,82.8677393531805,79.2413378636493,60.6579288255832,83.8983925644207,52.939848320578,74.2807413398642
2003-05-01,63.8120561057201,55.6923419176866,66.0259334738392,48.8355653379256,83.1884744210274,77.707389560719,59.6655121432345,84.0351562189215,52.4655795898411,74.3328257225059
2003-04-01,63.7973197714386,55.7983358544432,64.3682155137944,49.4085167582915,84.5059201268498,77.8187458536844,60.3073421840297,84.0704996784868,52.0801500920479,72.9735520900735
2003-03-01,63.359742361426,55.171426405269,65.8732494394985,49.1135885830697,85.0036725786092,77.0102787324133,60.4613027361197,82.189354906749,51.6136881009475,72.2325924928454
2003-02-01,63.3038837400317,54.7761517840753,66.4251387330633,49.3878664053034,84.3939784474026,75.8883068957335,60.4412828777946,82.8490751512604,51.2990004880376,71.4903552301957
2003-01-01,63.3050251772615,54.4827895561252,66.5074419970082,50.9416468941355,83.284479420403,76.9439982111533,60.0937831012554,82.4962929477796,50.8453852347727,71.6551436491997
2002-12-01,63.7490710476727,55.502187219853,65.5337027659518,49.1676121312764,85.0795934813571,77.9548507016697,63.1634229283794,83.137844044263,52.2177829668546,74.2292151486586
2002-11-01,64.1612750965851,57.3898060079865,64.4102003492857,49.6863428416458,83.7147398869061,77.862391295638,61.6138935861806,83.7802999050738,51.4601298490226,74.4578784342759
2002-10-01,63.7207431094494,56.0267433370562,64.0229572563546,49.0645878414834,83.2270892154266,77.509318771549,60.6563779640941,84.1158864380667,51.6544976670355,73.4045732207293
2002-09-01,62.9971656051377,54.6868515324577,64.5812122789195,48.6546221353213,80.4260514885665,77.9227444281407,60.8282049966838,83.5509463193609,52.1349991459129,74.4459692656009
2002-08-01,62.3760808228738,53.7663388988652,62.7451128509214,48.8050203205935,80.2842833043426,79.1698367035116,60.7457795831871,82.9236537318555,51.2240292377155,74.1101889461277
2002-07-01,61.9044129996495,53.1487691431116,62.5803244592434,48.0794851101907,80.1797017772982,80.6842870950316,60.2780000540671,83.3229259241097,50.6707647114444,73.3559469862566
2002-06-01,61.5078630980802,52.2665546287438,62.6372667216884,46.844630980502,81.163309846406,79.2413378636493,61.2088080984694,83.4809876262893,49.9432531326208,73.5452884553111
2002-05-01,61.1226591050959,51.8068296908713,61.5913558524619,47.0931199015676,81.0014356582545,77.0142612098305,60.1466856282606,84.1192754944159,49.3561426056831,73.9630106691601
2002-04-01,60.2429837312924,49.5544723396476,60.3829413825463,47.6456285036562,80.4052522615127,77.6634190156531,60.6713704064685,84.663141670178,49.2250946049602,72.2510416733401
2002-03-01,59.8863349351853,48.2267713332771,62.7364280376176,47.6830957117182,80.9558786462945,76.9333453870263,61.0103963028453,82.2716265332823,49.4857987545038,72.0884156615224
2002-02-01,60.4044692175875,48.3034848184086,64.427874619848,48.5146035415554,81.304410835648,75.5107531300831,60.928712578422,83.0151053619844,49.804854842755,71.7774650905579
2002-01-01,61.3420786601371,49.4399179275183,65.2673621167892,50.6378199742898,81.7315794115829,76.7904173764005,60.8852918959021,82.8276033612245,49.7995937656931,72.5254490376515
2001-12-01,62.9309684577223,51.7744283767285,65.2076644437331,49.1184936376388,84.6563119217484,78.5835188524896,64.1253024653598,84.2328713721003,51.3449193381068,75.821465933257
2001-11-01,63.8420647727215,54.2949914928917,64.7338696977746,49.8858863871946,83.631108778128,78.7284037367422,62.7432724910189,85.3159876833745,51.1024129583144,76.2107251118484
2001-10-01,64.1053753616191,54.6069623168189,64.6043968278048,49.8117643060745,83.1439452701564,78.5302115213262,61.9574851522922,85.4836244289296,52.281880229793,75.5191082517791
2001-09-01,63.762313365524,53.7198934503514,65.4981868954559,50.1594042632178,80.9930025061093,79.1093852062342,61.9431822776821,85.3431525223298,53.1989787203193,76.4332333322391
2001-08-01,63.6490620641569,53.3925907635206,63.8302267049048,49.902883763388,81.6727195364625,80.4571511214549,62.1122490625635,85.0499012634415,53.1369597901613,76.798123260236
2001-07-01,63.4917056406662,53.2552797025166,63.5978907106132,49.6688895766433,81.8995932352382,81.8299057758941,61.1959391411849,85.4594112042151,53.3938511184872,75.7027316679635
2001-06-01,63.27969454535,52.2143402884553,64.1775273787791,48.847373285195,83.2444203552882,80.94110098432,62.2673531011896,85.7975206847783,53.0746579517756,76.055106985844
2001-05-01,62.8833941410452,51.6518740686653,63.1706213871404,48.9533470910266,83.5928128568158,78.7466883536099,61.124680516525,86.4535205492455,52.4507360315442,76.6456069110467
2001-04-01,62.6226442113227,50.4628027898652,62.2504550335529,50.1005557346543,83.5813433071858,78.8461106757899,61.4082696421746,87.4619232129938,52.9302092526454,75.1831859243914
2001-03-01,62.7739359907603,50.3410974251327,64.6767299356882,50.7807196077936,85.2167143645205,77.5537755917604,62.0024352671192,85.167315251845,53.788911689678,74.4715037825645
2001-02-01,63.3834934077518,50.6857133456544,66.3520850873821,51.8872765150325,86.127553851322,75.9665524447516,61.7312184178541,86.0260159191548,53.9597560593229,73.6934959861991
2001-01-01,64.502711524855,52.5397640037389,66.8038506824864,54.2741907548658,87.1338799697046,77.0988126269081,62.8331185716224,85.6541916868919,53.7212446231857,74.2328035185788
2000-12-01,65.6214478182714,55.0206465214968,66.1335339185934,52.6457595258722,89.2058081367212,78.5050138386509,65.9725334005759,85.7768547577396,54.1042353404708,77.7656060853918
2000-11-01,66.1575800753591,57.3336763388508,65.7196646677915,53.9306879861563,87.8478033383697,79.3633102184901,64.2861398473554,86.7032395156245,53.342811021205,77.8454801959636
2000-10-01,65.7491029349939,56.4704884351798,65.125400028029,53.2746142310957,86.248905881905,78.1395139515684,63.2865016877346,86.7854055116037,53.7326621066732,77.2179020979336
2000-09-01,64.9310726736497,54.7603399086151,66.0263980800967,53.5891071188224,84.2799193611959,78.8727669055176,63.0144275459635,86.9960780044137,53.2522309512706,78.2325827351475
2000-08-01,64.4873982412937,54.0410837687455,64.0865729968924,53.1447111431182,84.2855722770511,80.2165016166051,63.3152385958853,86.6088607570687,52.7675866833777,77.8096486932482
2000-07-01,63.7466924103074,52.8326187524966,63.6615522628761,52.3933434352777,83.6563771555038,81.503890215034,62.1278569961268,86.9373460877061,52.604779427081,75.7785101781416
2000-06-01,62.9648701943781,50.5952909771854,63.9855706667788,50.7768953068555,84.4263898126655,80.779541900519,63.4087098790118,87.0157410596129,52.0850421509083,75.0790789593722
2000-05-01,62.1992029090457,49.4749751615568,62.6071569743711,50.7814803848824,84.3519806829625,78.6680203332766,62.0555132147462,87.5035633089529,50.9725325865347,75.5129132128539
2000-04-01,62.0640676028966,49.136127351378,60.85088468578,51.5437816200147,83.4145142786285,78.2980245042601,62.2170918360432,88.5242137783338,51.2889624541138,74.9583109914171
2000-03-01,61.4827972485409,48.2656734660908,63.4085587604786,52.1898454345258,84.2062394906329,76.7099659661329,61.7554136126685,86.2017360848634,50.8401811811701,73.5884424728898
2000-02-01,61.7171308741498,47.8618634047728,64.9237623164208,52.5174863512475,84.7712144205925,75.4384830633084,61.30210369201,86.6324430202969,50.9534995838743,72.5329684903534
2000-01-01,62.2613045606708,47.7634218215808,64.8581074587247,54.4921593924355,85.0916796579146,76.1845974574191,63.0221851270034,85.9119274692998,50.9689227923963,73.2078930163499
1999-12-01,62.6756903708418,48.4763405475743,63.8971342208632,51.8166924467246,86.7760779540089,77.4211181840739,65.4489418656507,86.3815254357901,50.8976814115436,76.3156095048006
1999-11-01,63.0072191193896,49.1291142577985,63.3747971724122,52.309105709172,85.5382700470981,78.1134943095375,63.3360983717787,88.1130482882363,50.8026771630524,75.9468099472816
1999-10-01,62.4991472766102,47.8158242465536,62.9230918145208,50.9317535670131,83.1715582274879,77.4425311710291,62.3512331898863,88.0176526486853,52.0665330491019,75.3345386321303
1999-09-01,61.7802784715982,46.5649148882781,63.6705863838927,50.0365145834009,80.8828400779231,78.0146062369116,62.0220743562633,88.2313164344967,51.7514392140628,77.0764361922635
1999-08-01,61.6514323530533,45.875283335098,61.7999739603591,48.6673178966284,80.3484959743099,79.579862714886,62.5644650156969,88.1066742187881,52.8204070904682,76.8111043368689
1999-07-01,58.6986117958632,45.8616482226533,61.5682323625494,45.0889358307037,75.9132279088056,83.6795587423347,63.0739664935297,82.17140461976,50.2913761253164,69.5215689707721
1999-06-01,58.7907284728087,44.3041076858016,63.2893874053203,44.0007758291642,78.028086703018,82.0930303867063,61.3237039448857,77.6233194108946,51.3659192809747,71.9837765669916
1999-05-01,58.9565904351144,44.2135613597469,62.0487185078009,44.5842672387027,78.9812553211259,78.1988273690622,61.5019952574293,77.7118679475603,51.3836013977164,74.104919737835
1999-04-01,58.9402351404526,42.1769333488223,61.9662776840937,43.5335993412286,78.1766769246753,80.8029148650775,62.9727650162381,82.5015971839085,52.9844653451589,73.9233836207269
1999-03-01,58.6667912676917,41.7162259862496,65.3023262208842,46.2266124309352,77.8966137748685,75.3536011455137,62.0034273219563,79.1567824470738,53.6288831025001,72.6440695684993
1999-02-01,59.5725201487932,41.9472948332803,67.4883184162378,46.9325168465125,81.2763321386314,77.2935277287996,59.0010622637247,82.5857416780714,55.2640993317509,69.8776189695119
